event_id,user_id,product_id,category,event_type,price,quantity,revenue,device,country,session_id,event_time
e_009414,u_00197,p_0015,toys,add_to_cart,52.87,3,0.0,tablet,GB,s_005161,2026-04-15T20:45:35+00:00
e_009720,u_00275,p_0017,electronics,add_to_cart,366.22,3,0.0,tablet,CA,s_000071,2026-04-15T20:50:01+00:00
e_012979,u_00351,p_0058,electronics,page_view,477.14,,0.0,mobile,AU,s_003129,2026-04-15T20:52:59+00:00
e_002445,u_00437,p_0010,electronics,purchase,380.61,1,380.61,desktop,DE,s_000541,2026-04-15T21:03:31+00:00
e_004924,u_00185,p_0018,apparel,product_view,486.69,,0.0,desktop,AU,s_005508,2026-04-15T21:06:47+00:00
e_011483,u_00296,p_0048,apparel,page_view,80.66,,0.0,mobile,FR,s_000649,2026-04-15T21:25:52+00:00
e_006891,u_00343,p_0016,books,checkout,303.84,,0.0,mobile,JP,s_001127,2026-04-15T21:31:10+00:00
e_001433,u_00195,p_0041,grocery,purchase,75.72,2,151.44,desktop,DE,s_000636,2026-04-15T21:44:58+00:00
e_012044,u_00407,p_0035,electronics,product_view,118.38,,0.0,mobile,US,s_004287,2026-04-15T21:47:04+00:00
e_008146,u_00477,p_0031,home,product_view,269.4,,0.0,mobile,DE,s_004495,2026-04-15T21:48:19+00:00
e_013663,u_00057,p_0069,beauty,product_view,439.61,,0.0,desktop,FR,s_003709,2026-04-15T21:49:39+00:00
e_006977,u_00415,p_0033,toys,add_to_cart,138.62,2,0.0,desktop,JP,s_005405,2026-04-15T22:07:44+00:00
e_005944,u_00211,p_0008,toys,checkout,114.12,,0.0,mobile,DE,s_002014,2026-04-15T22:09:50+00:00
e_019538,u_00051,p_0022,apparel,product_view,27.68,,0.0,desktop,DE,s_004148,2026-04-15T23:12:30+00:00
e_019419,u_00070,p_0068,sports,page_view,123.53,,0.0,tablet,AU,s_001682,2026-04-15T23:23:23+00:00
e_013417,u_00340,p_0010,electronics,checkout,380.61,,0.0,tablet,CA,s_004251,2026-04-15T23:25:38+00:00
e_015910,u_00258,p_0009,sports,add_to_cart,405.67,2,0.0,tablet,AU,s_000717,2026-04-15T23:29:12+00:00
e_006986,u_00496,p_0059,sports,add_to_cart,486.08,1,0.0,desktop,AU,s_000448,2026-04-15T23:32:23+00:00
e_006611,u_00474,p_0042,home,page_view,127.08,,0.0,desktop,CA,s_003549,2026-04-15T23:43:09+00:00
e_009484,u_00116,p_0019,toys,product_view,44.01,,0.0,mobile,GB,s_003206,2026-04-15T23:57:55+00:00
e_019768,u_00181,p_0031,home,purchase,269.4,3,808.2,tablet,DE,s_000857,2026-04-16T00:05:52+00:00
e_001492,u_00328,p_0031,home,page_view,269.4,,0.0,desktop,FR,s_001090,2026-04-16T00:38:07+00:00
e_011280,u_00033,p_0074,home,page_view,136.2,,0.0,tablet,GB,s_006445,2026-04-16T00:44:06+00:00
e_014356,u_00231,p_0075,toys,page_view,482.36,,0.0,mobile,GB,s_003509,2026-04-16T00:45:25+00:00
e_013628,u_00250,p_0064,home,product_view,271.99,,0.0,desktop,AU,s_004864,2026-04-16T00:59:54+00:00
e_010116,u_00343,p_0011,home,page_view,350.58,,0.0,desktop,CA,s_001286,2026-04-16T01:06:28+00:00
e_013478,u_00220,p_0061,apparel,add_to_cart,435.91,3,0.0,tablet,DE,s_004207,2026-04-16T01:06:52+00:00
e_001723,u_00314,p_0054,apparel,product_view,342.45,,0.0,desktop,BR,s_001061,2026-04-16T01:19:15+00:00
e_019897,u_00284,p_0065,electronics,purchase,301.48,1,301.48,mobile,BR,s_000213,2026-04-16T01:44:07+00:00
e_005105,u_00488,p_0044,toys,product_view,449.42,,0.0,desktop,DE,s_000336,2026-04-16T02:01:33+00:00
e_012049,u_00173,p_0066,grocery,purchase,14.64,3,43.92,mobile,AU,s_001220,2026-04-16T02:12:14+00:00
e_007868,u_00221,p_0004,apparel,product_view,297.29,,0.0,mobile,DE,s_000661,2026-04-16T02:16:45+00:00
e_005810,u_00408,p_0036,electronics,purchase,403.5,3,1210.5,mobile,GB,s_002497,2026-04-16T02:45:07+00:00
e_001671,u_00403,p_0045,toys,checkout,184.19,,0.0,tablet,GB,s_000705,2026-04-16T02:49:01+00:00
e_006318,u_00149,p_0073,grocery,add_to_cart,473.69,2,0.0,tablet,CA,s_003260,2026-04-16T02:49:39+00:00
e_012140,u_00028,p_0074,home,product_view,136.2,,0.0,tablet,FR,s_006336,2026-04-16T03:37:40+00:00
e_008535,u_00445,p_0009,sports,add_to_cart,405.67,2,0.0,mobile,AU,s_001442,2026-04-16T03:52:43+00:00
e_014694,u_00139,p_0023,beauty,purchase,387.67,1,387.67,desktop,FR,s_002139,2026-04-16T04:11:17+00:00
e_015398,u_00027,p_0032,beauty,add_to_cart,85.88,3,0.0,desktop,FR,s_004864,2026-04-16T04:15:46+00:00
e_006782,u_00469,p_0052,grocery,page_view,266.91,,0.0,tablet,AU,s_000697,2026-04-16T04:27:45+00:00
e_008103,u_00438,p_0043,sports,page_view,374.77,,0.0,desktop,CA,s_001965,2026-04-16T04:37:32+00:00
e_005257,u_00064,p_0017,electronics,add_to_cart,366.22,3,0.0,desktop,CA,s_001204,2026-04-16T04:40:03+00:00
e_007619,u_00057,p_0076,beauty,product_view,357.91,,0.0,desktop,US,s_004544,2026-04-16T04:40:38+00:00
e_005949,u_00061,p_0047,apparel,remove_from_cart,379.11,,0.0,tablet,FR,s_001667,2026-04-16T04:55:32+00:00
e_018692,u_00496,p_0061,apparel,product_view,435.91,,0.0,mobile,GB,s_003235,2026-04-16T05:01:47+00:00
e_009095,u_00330,p_0019,toys,page_view,44.01,,0.0,tablet,FR,s_005563,2026-04-16T06:07:48+00:00
e_009191,u_00330,p_0072,home,product_view,68.55,,0.0,tablet,CA,s_002084,2026-04-16T06:08:46+00:00
e_010320,u_00271,p_0042,home,add_to_cart,127.08,1,0.0,mobile,AU,s_006217,2026-04-16T06:12:50+00:00
e_003876,u_00374,p_0043,sports,product_view,374.77,,0.0,tablet,DE,s_006405,2026-04-16T06:42:22+00:00
e_019648,u_00413,p_0026,grocery,remove_from_cart,319.66,,0.0,mobile,US,s_004940,2026-04-16T06:44:11+00:00
e_014632,u_00005,p_0074,home,add_to_cart,136.2,2,0.0,mobile,FR,s_006135,2026-04-16T06:48:51+00:00
e_014347,u_00137,p_0079,grocery,add_to_cart,64.9,3,0.0,tablet,BR,s_002717,2026-04-16T06:57:21+00:00
e_015832,u_00490,p_0072,home,page_view,68.55,,0.0,mobile,DE,s_002908,2026-04-16T07:52:40+00:00
e_015699,u_00146,p_0049,home,page_view,397.08,,0.0,tablet,JP,s_002289,2026-04-16T08:06:49+00:00
e_014466,u_00313,p_0041,grocery,page_view,75.72,,0.0,tablet,FR,s_001123,2026-04-16T08:23:09+00:00
e_007483,u_00133,p_0057,toys,page_view,83.29,,0.0,desktop,JP,s_004698,2026-04-16T08:44:14+00:00
e_015273,u_00316,p_0038,beauty,checkout,457.0,,0.0,tablet,JP,s_005020,2026-04-16T08:58:25+00:00
e_018254,u_00258,p_0038,beauty,product_view,457.0,,0.0,tablet,GB,s_002111,2026-04-16T08:59:31+00:00
e_003919,u_00321,p_0054,apparel,purchase,342.45,3,1027.35,tablet,DE,s_002655,2026-04-16T10:07:46+00:00
e_004711,u_00291,p_0014,books,product_view,55.59,,0.0,tablet,JP,s_002574,2026-04-16T10:16:57+00:00
e_006729,u_00210,p_0050,toys,purchase,300.22,3,900.66,desktop,DE,s_002772,2026-04-16T10:26:34+00:00
e_001488,u_00400,p_0066,grocery,product_view,14.64,,0.0,mobile,JP,s_004975,2026-04-16T10:30:33+00:00
e_017307,u_00421,p_0005,electronics,product_view,19.75,,0.0,desktop,FR,s_003561,2026-04-16T10:41:34+00:00
e_013373,u_00154,p_0033,toys,remove_from_cart,138.62,,0.0,tablet,GB,s_002057,2026-04-16T10:46:05+00:00
e_017220,u_00240,p_0044,toys,page_view,449.42,,0.0,tablet,JP,s_005572,2026-04-16T10:55:08+00:00
e_008783,u_00263,p_0032,beauty,product_view,85.88,,0.0,tablet,US,s_004296,2026-04-16T10:55:31+00:00
e_011436,u_00043,p_0010,electronics,page_view,380.61,,0.0,tablet,AU,s_002889,2026-04-16T11:00:57+00:00
e_019317,u_00166,p_0068,sports,page_view,123.53,,0.0,desktop,JP,s_003677,2026-04-16T11:07:17+00:00
e_011678,u_00205,p_0002,sports,add_to_cart,126.22,1,0.0,desktop,JP,s_004115,2026-04-16T11:17:34+00:00
e_013115,u_00393,p_0066,grocery,checkout,14.64,,0.0,mobile,GB,s_003832,2026-04-16T11:22:20+00:00
e_003348,u_00376,p_0011,home,page_view,350.58,,0.0,tablet,US,s_004779,2026-04-16T11:28:09+00:00
e_000287,u_00104,p_0033,toys,add_to_cart,138.62,1,0.0,tablet,FR,s_004605,2026-04-16T11:41:44+00:00
e_013265,u_00090,p_0055,sports,checkout,385.46,,0.0,tablet,US,s_005117,2026-04-16T11:57:14+00:00
e_012216,u_00012,p_0067,books,product_view,439.97,,0.0,mobile,BR,s_000251,2026-04-16T12:34:24+00:00
e_002351,u_00385,p_0050,toys,checkout,300.22,,0.0,mobile,US,s_004435,2026-04-16T12:38:41+00:00
e_006881,u_00272,p_0034,beauty,page_view,343.88,,0.0,mobile,US,s_006540,2026-04-16T12:40:19+00:00
e_014104,u_00059,p_0053,electronics,purchase,341.74,3,1025.22,desktop,AU,s_002644,2026-04-16T13:02:50+00:00
e_015505,u_00473,p_0075,toys,page_view,482.36,,0.0,mobile,FR,s_001886,2026-04-16T13:05:28+00:00
e_008450,u_00135,p_0073,grocery,product_view,473.69,,0.0,tablet,CA,s_004489,2026-04-16T13:33:49+00:00
e_001533,u_00364,p_0074,home,product_view,136.2,,0.0,desktop,JP,s_001285,2026-04-16T13:37:00+00:00
e_018538,u_00090,p_0028,books,product_view,108.71,,0.0,tablet,CA,s_005731,2026-04-16T13:48:49+00:00
e_007963,u_00152,p_0014,books,product_view,55.59,,0.0,tablet,DE,s_004436,2026-04-16T13:51:24+00:00
e_014729,u_00092,p_0017,electronics,page_view,366.22,,0.0,tablet,BR,s_006135,2026-04-16T14:01:06+00:00
e_010751,u_00484,p_0078,books,add_to_cart,221.86,2,0.0,desktop,AU,s_000213,2026-04-16T14:09:19+00:00
e_005185,u_00385,p_0002,sports,page_view,126.22,,0.0,mobile,DE,s_005864,2026-04-16T14:17:35+00:00
e_002609,u_00124,p_0052,grocery,product_view,266.91,,0.0,tablet,FR,s_004170,2026-04-16T14:18:18+00:00
e_014013,u_00061,p_0012,books,page_view,142.55,,0.0,desktop,CA,s_004324,2026-04-16T14:23:53+00:00
e_012790,u_00083,p_0062,sports,page_view,421.63,,0.0,desktop,AU,s_001016,2026-04-16T15:00:55+00:00
e_004323,u_00325,p_0021,books,purchase,290.79,3,872.37,tablet,AU,s_004988,2026-04-16T15:01:54+00:00
e_008463,u_00071,p_0076,beauty,page_view,357.91,,0.0,mobile,JP,s_006404,2026-04-16T15:07:47+00:00
e_005093,u_00418,p_0003,home,page_view,369.55,,0.0,tablet,FR,s_004604,2026-04-16T15:19:07+00:00
e_018789,u_00316,p_0079,grocery,page_view,64.9,,0.0,mobile,BR,s_004862,2026-04-16T15:20:11+00:00
e_005852,u_00094,p_0058,electronics,add_to_cart,477.14,1,0.0,tablet,JP,s_006036,2026-04-16T15:39:54+00:00
e_007101,u_00167,p_0024,apparel,product_view,428.38,,0.0,desktop,US,s_002559,2026-04-16T16:12:38+00:00
e_003325,u_00363,p_0009,sports,page_view,405.67,,0.0,tablet,BR,s_005649,2026-04-16T16:15:43+00:00
e_014505,u_00080,p_0014,books,product_view,55.59,,0.0,desktop,GB,s_003692,2026-04-16T16:22:11+00:00
e_016473,u_00054,p_0016,books,remove_from_cart,303.84,,0.0,mobile,FR,s_003030,2026-04-16T16:35:18+00:00
e_006492,u_00396,p_0009,sports,remove_from_cart,405.67,,0.0,mobile,GB,s_002136,2026-04-16T16:35:36+00:00
e_008800,u_00240,p_0031,home,page_view,269.4,,0.0,mobile,FR,s_003459,2026-04-16T16:45:44+00:00
e_018633,u_00379,p_0080,beauty,page_view,36.69,,0.0,desktop,CA,s_001870,2026-04-16T16:48:25+00:00
e_018727,u_00003,p_0071,grocery,purchase,408.93,2,817.86,tablet,US,s_002834,2026-04-16T16:59:04+00:00
e_013970,u_00175,p_0002,sports,product_view,126.22,,0.0,mobile,GB,s_005407,2026-04-16T18:14:52+00:00
e_006208,u_00011,p_0066,grocery,product_view,14.64,,0.0,mobile,US,s_006177,2026-04-16T18:47:02+00:00
e_000728,u_00167,p_0046,home,checkout,257.22,,0.0,mobile,BR,s_004429,2026-04-16T19:05:11+00:00
e_001815,u_00324,p_0039,books,page_view,110.25,,0.0,tablet,DE,s_000277,2026-04-16T19:29:41+00:00
e_013057,u_00308,p_0063,beauty,page_view,80.66,,0.0,mobile,GB,s_000283,2026-04-16T19:34:00+00:00
e_010278,u_00039,p_0073,grocery,add_to_cart,473.69,2,0.0,desktop,US,s_004656,2026-04-16T20:11:43+00:00
e_005541,u_00009,p_0069,beauty,product_view,439.61,,0.0,mobile,FR,s_001867,2026-04-16T20:41:10+00:00
e_003169,u_00336,p_0027,books,add_to_cart,85.51,1,0.0,tablet,US,s_000358,2026-04-16T20:55:19+00:00
e_014291,u_00132,p_0007,electronics,add_to_cart,282.82,3,0.0,tablet,BR,s_001735,2026-04-16T21:07:03+00:00
e_014086,u_00432,p_0047,apparel,checkout,379.11,,0.0,desktop,CA,s_005320,2026-04-16T21:12:31+00:00
e_018424,u_00025,p_0056,books,page_view,60.22,,0.0,mobile,JP,s_000565,2026-04-16T21:42:12+00:00
e_006733,u_00260,p_0074,home,product_view,136.2,,0.0,tablet,BR,s_000494,2026-04-16T21:46:13+00:00
e_001084,u_00332,p_0072,home,purchase,68.55,2,137.1,desktop,DE,s_001306,2026-04-16T21:51:35+00:00
e_003812,u_00029,p_0061,apparel,add_to_cart,435.91,3,0.0,desktop,JP,s_002592,2026-04-16T22:03:11+00:00
e_003789,u_00249,p_0078,books,product_view,221.86,,0.0,tablet,BR,s_001106,2026-04-16T22:05:00+00:00
e_010713,u_00031,p_0045,toys,purchase,184.19,1,184.19,desktop,US,s_003629,2026-04-16T22:15:01+00:00
e_011984,u_00352,p_0013,beauty,purchase,478.82,3,1436.46,mobile,AU,s_004113,2026-04-16T22:15:02+00:00
e_008586,u_00124,p_0002,sports,add_to_cart,126.22,3,0.0,tablet,FR,s_003926,2026-04-16T22:17:27+00:00
e_015111,u_00343,p_0049,home,product_view,397.08,,0.0,desktop,DE,s_002612,2026-04-16T22:32:56+00:00
e_017474,u_00231,p_0062,sports,page_view,421.63,,0.0,mobile,JP,s_003735,2026-04-16T22:34:20+00:00
e_004946,u_00371,p_0067,books,page_view,439.97,,0.0,mobile,CA,s_002254,2026-04-16T23:20:03+00:00
e_016493,u_00194,p_0023,beauty,product_view,387.67,,0.0,tablet,GB,s_003629,2026-04-16T23:23:06+00:00
e_019824,u_00469,p_0009,sports,purchase,405.67,1,405.67,tablet,CA,s_003206,2026-04-16T23:23:48+00:00
e_015668,u_00314,p_0061,apparel,add_to_cart,435.91,2,0.0,desktop,JP,s_006590,2026-04-16T23:30:49+00:00
e_005339,u_00254,p_0047,apparel,page_view,379.11,,0.0,desktop,US,s_004581,2026-04-16T23:33:11+00:00
e_017826,u_00011,p_0020,sports,page_view,415.56,,0.0,tablet,GB,s_006218,2026-04-17T00:06:44+00:00
e_001857,u_00189,p_0043,sports,page_view,374.77,,0.0,mobile,US,s_004971,2026-04-17T00:48:13+00:00
e_019986,u_00293,p_0003,home,add_to_cart,369.55,1,0.0,mobile,GB,s_002990,2026-04-17T00:50:41+00:00
e_019705,u_00182,p_0068,sports,page_view,123.53,,0.0,tablet,DE,s_005664,2026-04-17T00:57:39+00:00
e_013358,u_00134,p_0071,grocery,page_view,408.93,,0.0,desktop,US,s_005704,2026-04-17T01:00:35+00:00
e_011222,u_00259,p_0066,grocery,checkout,14.64,,0.0,mobile,BR,s_001682,2026-04-17T01:34:49+00:00
e_002268,u_00058,p_0061,apparel,page_view,435.91,,0.0,desktop,DE,s_003730,2026-04-17T01:47:54+00:00
e_000175,u_00218,p_0035,electronics,product_view,118.38,,0.0,mobile,BR,s_003393,2026-04-17T02:05:58+00:00
e_010140,u_00183,p_0046,home,purchase,257.22,2,514.44,tablet,BR,s_005076,2026-04-17T02:16:12+00:00
e_007455,u_00400,p_0072,home,page_view,68.55,,0.0,desktop,JP,s_001249,2026-04-17T02:23:41+00:00
e_014482,u_00371,p_0046,home,page_view,257.22,,0.0,mobile,AU,s_003627,2026-04-17T02:47:14+00:00
e_018754,u_00109,p_0013,beauty,purchase,478.82,3,1436.46,mobile,DE,s_000993,2026-04-17T02:49:05+00:00
e_015311,u_00393,p_0061,apparel,page_view,435.91,,0.0,mobile,FR,s_001638,2026-04-17T02:56:49+00:00
e_017425,u_00232,p_0058,electronics,add_to_cart,477.14,3,0.0,tablet,GB,s_001049,2026-04-17T02:57:56+00:00
e_018279,u_00244,p_0024,apparel,product_view,428.38,,0.0,tablet,DE,s_004350,2026-04-17T03:03:15+00:00
e_018968,u_00462,p_0009,sports,page_view,405.67,,0.0,desktop,AU,s_005010,2026-04-17T03:13:12+00:00
e_003381,u_00295,p_0042,home,product_view,127.08,,0.0,tablet,FR,s_002322,2026-04-17T03:41:49+00:00
e_010847,u_00395,p_0045,toys,product_view,184.19,,0.0,tablet,FR,s_002328,2026-04-17T03:58:41+00:00
e_010950,u_00049,p_0048,apparel,remove_from_cart,80.66,,0.0,mobile,FR,s_004793,2026-04-17T04:02:09+00:00
e_018762,u_00093,p_0032,beauty,page_view,85.88,,0.0,tablet,GB,s_005135,2026-04-17T04:10:19+00:00
e_005190,u_00304,p_0058,electronics,product_view,477.14,,0.0,tablet,DE,s_003646,2026-04-17T04:38:07+00:00
e_000284,u_00163,p_0027,books,add_to_cart,85.51,2,0.0,mobile,AU,s_004592,2026-04-17T04:48:32+00:00
e_004768,u_00048,p_0071,grocery,product_view,408.93,,0.0,mobile,CA,s_001978,2026-04-17T05:00:51+00:00
e_014855,u_00214,p_0013,beauty,checkout,478.82,,0.0,tablet,DE,s_001785,2026-04-17T05:25:44+00:00
e_019485,u_00280,p_0011,home,page_view,350.58,,0.0,mobile,CA,s_001271,2026-04-17T05:42:11+00:00
e_012757,u_00285,p_0030,apparel,page_view,306.52,,0.0,desktop,DE,s_001582,2026-04-17T05:49:41+00:00
e_010899,u_00272,p_0030,apparel,add_to_cart,306.52,2,0.0,mobile,GB,s_001756,2026-04-17T05:49:50+00:00
e_013766,u_00480,p_0010,electronics,purchase,380.61,3,1141.83,mobile,US,s_005691,2026-04-17T06:16:36+00:00
e_002437,u_00221,p_0031,home,product_view,269.4,,0.0,desktop,CA,s_006574,2026-04-17T06:27:37+00:00
e_005815,u_00161,p_0007,electronics,add_to_cart,282.82,2,0.0,tablet,FR,s_000537,2026-04-17T06:38:38+00:00
e_001606,u_00373,p_0018,apparel,page_view,486.69,,0.0,tablet,GB,s_002193,2026-04-17T06:45:23+00:00
e_008980,u_00183,p_0075,toys,checkout,482.36,,0.0,desktop,CA,s_000033,2026-04-17T07:28:32+00:00
e_019466,u_00282,p_0079,grocery,add_to_cart,64.9,1,0.0,mobile,AU,s_000577,2026-04-17T08:10:16+00:00
e_010055,u_00487,p_0057,toys,product_view,83.29,,0.0,mobile,AU,s_005576,2026-04-17T08:46:30+00:00
e_014783,u_00116,p_0061,apparel,purchase,435.91,3,1307.73,desktop,AU,s_005269,2026-04-17T08:50:19+00:00
e_011636,u_00119,p_0057,toys,remove_from_cart,83.29,,0.0,mobile,FR,s_002795,2026-04-17T08:58:31+00:00
e_001566,u_00091,p_0035,electronics,page_view,118.38,,0.0,desktop,GB,s_000568,2026-04-17T08:58:57+00:00
e_016791,u_00225,p_0004,apparel,checkout,297.29,,0.0,desktop,FR,s_001203,2026-04-17T09:09:10+00:00
e_015211,u_00221,p_0048,apparel,product_view,80.66,,0.0,tablet,AU,s_004823,2026-04-17T09:15:31+00:00
e_010041,u_00438,p_0062,sports,page_view,421.63,,0.0,tablet,GB,s_005771,2026-04-17T09:20:00+00:00
e_000419,u_00353,p_0055,sports,page_view,385.46,,0.0,desktop,FR,s_001303,2026-04-17T10:02:47+00:00
e_015350,u_00329,p_0004,apparel,add_to_cart,297.29,2,0.0,desktop,GB,s_002197,2026-04-17T10:21:30+00:00
e_010290,u_00342,p_0015,toys,add_to_cart,52.87,2,0.0,desktop,FR,s_004708,2026-04-17T10:37:46+00:00
e_009231,u_00384,p_0049,home,add_to_cart,397.08,3,0.0,mobile,FR,s_002233,2026-04-17T10:38:34+00:00
e_005231,u_00004,p_0028,books,remove_from_cart,108.71,,0.0,tablet,CA,s_003318,2026-04-17T10:39:33+00:00
e_011092,u_00499,p_0024,apparel,add_to_cart,428.38,1,0.0,desktop,BR,s_004589,2026-04-17T10:47:13+00:00
e_010966,u_00492,p_0016,books,page_view,303.84,,0.0,tablet,CA,s_004973,2026-04-17T10:51:07+00:00
e_006179,u_00221,p_0031,home,remove_from_cart,269.4,,0.0,desktop,GB,s_004294,2026-04-17T10:59:52+00:00
e_001485,u_00215,p_0056,books,page_view,60.22,,0.0,tablet,US,s_001368,2026-04-17T11:15:01+00:00
e_005845,u_00335,p_0071,grocery,add_to_cart,408.93,2,0.0,desktop,DE,s_002370,2026-04-17T11:53:38+00:00
e_014961,u_00443,p_0012,books,product_view,142.55,,0.0,desktop,FR,s_004122,2026-04-17T11:55:03+00:00
e_018276,u_00406,p_0030,apparel,page_view,306.52,,0.0,mobile,CA,s_005772,2026-04-17T12:06:00+00:00
e_001748,u_00152,p_0011,home,purchase,350.58,3,1051.74,mobile,JP,s_000317,2026-04-17T12:22:50+00:00
e_006617,u_00410,p_0007,electronics,page_view,282.82,,0.0,tablet,DE,s_000113,2026-04-17T12:33:47+00:00
e_019812,u_00255,p_0074,home,remove_from_cart,136.2,,0.0,mobile,CA,s_001424,2026-04-17T12:51:26+00:00
e_003363,u_00061,p_0006,beauty,product_view,120.17,,0.0,desktop,JP,s_002610,2026-04-17T12:51:27+00:00
e_001245,u_00478,p_0009,sports,page_view,405.67,,0.0,tablet,DE,s_004286,2026-04-17T12:55:19+00:00
e_005927,u_00468,p_0016,books,product_view,303.84,,0.0,desktop,CA,s_006170,2026-04-17T13:21:28+00:00
e_001747,u_00068,p_0060,home,add_to_cart,256.3,1,0.0,desktop,FR,s_006551,2026-04-17T13:31:35+00:00
e_001620,u_00411,p_0026,grocery,page_view,319.66,,0.0,mobile,BR,s_000384,2026-04-17T13:44:14+00:00
e_012069,u_00488,p_0001,apparel,page_view,17.38,,0.0,desktop,BR,s_003457,2026-04-17T14:04:30+00:00
e_001294,u_00169,p_0043,sports,page_view,374.77,,0.0,mobile,FR,s_006105,2026-04-17T14:11:42+00:00
e_014777,u_00141,p_0060,home,add_to_cart,256.3,2,0.0,tablet,AU,s_005402,2026-04-17T14:47:55+00:00
e_016668,u_00328,p_0037,toys,product_view,137.53,,0.0,desktop,US,s_000076,2026-04-17T15:16:41+00:00
e_019691,u_00104,p_0032,beauty,add_to_cart,85.88,2,0.0,mobile,BR,s_001806,2026-04-17T15:31:29+00:00
e_016672,u_00462,p_0057,toys,add_to_cart,83.29,3,0.0,mobile,AU,s_000097,2026-04-17T16:01:50+00:00
e_014272,u_00339,p_0025,apparel,purchase,193.16,1,193.16,desktop,JP,s_006042,2026-04-17T16:20:16+00:00
e_000703,u_00191,p_0070,apparel,purchase,47.4,2,94.8,tablet,AU,s_004034,2026-04-17T16:41:50+00:00
e_018149,u_00257,p_0015,toys,product_view,52.87,,0.0,tablet,GB,s_002890,2026-04-17T17:17:16+00:00
e_005430,u_00143,p_0056,books,page_view,60.22,,0.0,desktop,JP,s_002515,2026-04-17T17:27:04+00:00
e_005345,u_00235,p_0004,apparel,product_view,297.29,,0.0,desktop,US,s_006578,2026-04-17T17:39:40+00:00
e_000401,u_00408,p_0011,home,product_view,350.58,,0.0,desktop,FR,s_000268,2026-04-17T17:48:53+00:00
e_013915,u_00462,p_0011,home,purchase,350.58,2,701.16,desktop,FR,s_004666,2026-04-17T18:07:36+00:00
e_005633,u_00260,p_0021,books,page_view,290.79,,0.0,mobile,DE,s_000319,2026-04-17T18:21:13+00:00
e_003535,u_00175,p_0080,beauty,purchase,36.69,1,36.69,mobile,FR,s_003550,2026-04-17T18:35:58+00:00
e_004954,u_00338,p_0027,books,page_view,85.51,,0.0,mobile,DE,s_005332,2026-04-17T19:10:10+00:00
e_000158,u_00312,p_0010,electronics,purchase,380.61,2,761.22,desktop,CA,s_001034,2026-04-17T19:20:05+00:00
e_019682,u_00496,p_0044,toys,product_view,449.42,,0.0,mobile,DE,s_000338,2026-04-17T19:42:53+00:00
e_002911,u_00205,p_0007,electronics,page_view,282.82,,0.0,desktop,AU,s_003359,2026-04-17T20:12:05+00:00
e_015033,u_00494,p_0069,beauty,product_view,439.61,,0.0,desktop,DE,s_004555,2026-04-17T20:21:58+00:00
e_001693,u_00052,p_0038,beauty,page_view,457.0,,0.0,tablet,BR,s_003010,2026-04-17T20:52:33+00:00
e_013610,u_00108,p_0026,grocery,add_to_cart,319.66,1,0.0,tablet,US,s_003861,2026-04-17T21:08:39+00:00
e_010178,u_00492,p_0048,apparel,page_view,80.66,,0.0,tablet,DE,s_003512,2026-04-17T22:09:04+00:00
e_008444,u_00118,p_0074,home,remove_from_cart,136.2,,0.0,tablet,GB,s_000568,2026-04-17T22:52:06+00:00
e_004720,u_00270,p_0075,toys,page_view,482.36,,0.0,tablet,FR,s_006319,2026-04-17T23:00:57+00:00
e_009057,u_00167,p_0008,toys,page_view,114.12,,0.0,tablet,DE,s_000353,2026-04-17T23:01:16+00:00
e_004608,u_00485,p_0047,apparel,page_view,379.11,,0.0,mobile,CA,s_003264,2026-04-17T23:09:49+00:00
e_016509,u_00394,p_0033,toys,page_view,138.62,,0.0,tablet,GB,s_003248,2026-04-17T23:24:27+00:00
e_014601,u_00325,p_0046,home,purchase,257.22,3,771.66,desktop,FR,s_004504,2026-04-17T23:45:36+00:00
e_010254,u_00049,p_0038,beauty,page_view,457.0,,0.0,desktop,DE,s_001459,2026-04-17T23:48:12+00:00
e_019541,u_00355,p_0042,home,page_view,127.08,,0.0,tablet,DE,s_005415,2026-04-18T00:14:55+00:00
e_010846,u_00227,p_0079,grocery,page_view,64.9,,0.0,mobile,AU,s_000680,2026-04-18T00:40:44+00:00
e_019416,u_00324,p_0024,apparel,product_view,428.38,,0.0,mobile,DE,s_001810,2026-04-18T00:41:31+00:00
e_015818,u_00010,p_0024,apparel,product_view,428.38,,0.0,mobile,JP,s_001176,2026-04-18T00:52:19+00:00
e_002488,u_00115,p_0045,toys,product_view,184.19,,0.0,mobile,DE,s_005640,2026-04-18T00:55:23+00:00
e_010925,u_00037,p_0007,electronics,product_view,282.82,,0.0,tablet,AU,s_002334,2026-04-18T01:43:28+00:00
e_013475,u_00002,p_0024,apparel,page_view,428.38,,0.0,tablet,AU,s_002634,2026-04-18T02:22:37+00:00
e_004611,u_00208,p_0013,beauty,product_view,478.82,,0.0,tablet,BR,s_002072,2026-04-18T02:24:31+00:00
e_014797,u_00093,p_0048,apparel,page_view,80.66,,0.0,tablet,JP,s_006444,2026-04-18T02:25:40+00:00
e_014022,u_00119,p_0039,books,page_view,110.25,,0.0,desktop,GB,s_002568,2026-04-18T02:37:33+00:00
e_003213,u_00352,p_0033,toys,product_view,138.62,,0.0,tablet,FR,s_003323,2026-04-18T02:38:19+00:00
e_017043,u_00207,p_0061,apparel,page_view,435.91,,0.0,desktop,US,s_003321,2026-04-18T02:42:12+00:00
